Año	Municipio código	Municipio nombre	Contenedores de papel y cartón	Kg recogidos papel y cartón
2015	50073	Cariñena	25	43353
2015	50074	Caspe	34	67120
2015	50075	Castejón de Alarba	1	720
2015	50076	Castejón de las Armas	1	900
2015	50077	Castejón de Valdejasa	2	2654
2015	50078	Castiliscar	2	3270
2015	50079	Cervera de la Cañada	2	2707
2015	50080	Cerveruela	1	452
2015	50081	Cetina	2	5706
2015	50082	Cimballa	2	977
2015	50083	Cinco Olivas	1	1030
2015	50084	Clarés de Ribota	1	660
2015	50085	Codo	1	1318
2015	50086	Codos	2	1705
2015	50087	Contamina	1	334
2015	50088	Cosuenda	8	4728
2015	50089	Cuarte de Huerva	52	113055
2015	50090	Cubel	2	2245
2015	50091	Cuerlas (Las)	1	622
2015	50092	Chiprana	2	3475
2015	50093	Chodes	1	1132
2015	50094	Daroca	14	26763
2015	50095	Ejea de los Caballeros	58	188917
2015	50096	Embid de Ariza	1	420
2015	50098	Encinacorba	3	2947
2015	50099	Épila	14	38517
2015	50100	Erla	2	4199
2015	50101	Escatrón	5	10616
2015	50102	Fabara	5	8323
2015	50104	Farlete	6	8787
2015	50105	Fayón	2	2353
2015	50106	Fayos (Los)	3	2947
2015	50107	Figueruelas	20	22945
2015	50108	Fombuena	1	659
2015	50109	Frago (El)	1	1165
2015	50110	Frasno (El)	3	3761
2015	50111	Fréscano	7	6737
2015	50113	Fuendejalón	16	27957
2015	50114	Fuendetodos	4	988
2015	50115	Fuentes de Ebro	54	66828
2015	50116	Fuentes de Jiloca	2	2082
2015	50117	Gallocanta	2	1928
2015	50118	Gallur	43	50487
2015	50119	Gelsa	7	10702
2015	50120	Godojos	1	308
2015	50121	Gotor	4	1681
2015	50122	Grisel	1	1290
2015	50123	Grisén	11	11554
2015	50124	Herrera de los Navarros	4	6895
2015	50125	Ibdes	2	4138
2015	50126	Illueca	27	15306
2015	50128	Isuerre	1	370
2015	50129	Jaraba	3	2819
2015	50130	Jarque de Moncayo	6	2427
2015	50131	Jaulín	2	2614
2015	50132	Joyosa (La)	17	18294
2015	50133	Lagata	1	859
2015	50134	Langa del Castillo	2	1660
2015	50135	Layana	1	1333
2015	50136	Lécera	4	4715
2015	50137	Leciñena	10	26642
2015	50138	Lechón	1	647
2015	50139	Letux	2	2448
2015	50140	Litago	4	3351
2015	50141	Lituénigo	3	2427
2015	50142	Lobera de Onsella	1	470
2015	50143	Longares	8	11261
2015	50144	Longás	1	392
2015	50146	Lucena de Jalón	1	2113
2015	50147	Luceni	16	18422
2015	50148	Luesia	3	3438
2015	50149	Luesma	1	574
2015	50150	Lumpiaque	4	7682
2015	50151	Luna	4	8690
2015	50152	Maella	8	13239
2015	50153	Magallón	40	38502
2015	50154	Mainar	2	1977
2015	50155	Malanquilla	1	960
2015	50156	Maleján	10	9764
2015	50157	Malón	8	7011
2015	50159	Maluenda	3	9252
2015	50160	Mallén	47	110623
2015	50161	Manchones	1	1416
2015	50162	Mara	2	1525
2015	50163	María de Huerva	21	52279
2015	50164	Mediana de Aragón	0	0
2015	50165	Mequinenza	10	36188
2015	50166	Mesones de Isuela	3	158
2015	50167	Mezalocha	2	3022
2015	50168	Mianos	1	940
2015	50169	Miedes de Aragón	2	3975
2015	50170	Monegrillo	9	9500
2015	50171	Moneva	2	717
2015	50172	Monreal de Ariza	2	1996
2015	50173	Monterde	2	1439
2015	50174	Montón	2	977
2015	50175	Morata de Jalón	9	10139
2015	50176	Morata de Jiloca	2	2022
2015	50177	Morés	3	3247
2015	50178	Moros	2	3478
2015	50179	Moyuela	1	1712
2015	50180	Mozota	2	1180
2015	50181	Muel	15	17243
2015	50182	Muela (La)	40	43785
2015	50183	Munébrega	3	3598
2015	50184	Murero	1	1623
2015	50185	Murillo de Gállego	4	5755
2015	50186	Navardún	1	482
2015	50187	Nigüella	1	685
2015	50188	Nombrevilla	1	452
2015	50189	Nonaspe	4	6870
2015	50190	Novallas	14	17931
2015	50191	Novillas	16	19072
2015	50192	Nuévalos	3	2844
2015	50193	Nuez de Ebro	14	7888
2015	50194	Olvés	1	908
2015	50195	Orcajo	1	696
2015	50196	Orera	1	1122
2015	50197	Orés	1	1232
2015	50198	Oseja	1	26
2015	50199	Osera de Ebro	4	3967
2015	50200	Paniza	8	9142
2015	50201	Paracuellos de Jiloca	2	4866
2015	50202	Paracuellos de la Ribera	1	1499
2015	50203	Pastriz	13	12258
2015	50204	Pedrola	41	65802
2015	50205	Pedrosas (Las)	1	1232
2015	50206	Perdiguera	14	13235
2015	50207	Piedratajada	1	1265
2015	50208	Pina de Ebro	12	24486
2015	50209	Pinseque	43	65856
2015	50210	Pintanos (Los)	2	493
2015	50211	Plasencia de Jalón	2	3103
2015	50212	Pleitas	1	781
2015	50213	Plenas	1	775
2015	50214	Pomer	1	18
2015	50215	Pozuel de Ariza	1	197
2015	50216	Pozuelo de Aragón	10	9731
2015	50217	Pradilla de Ebro	5	10610
2015	50218	Puebla de Albortón	1	820
2015	50219	Puebla de Alfindén (La)	22	54870
2015	50220	Puendeluna	1	571
2015	50221	Purujosa	1	21
2015	50222	Quinto	9	19602
2015	50223	Remolinos	14	20874
2015	50224	Retascón	1	915
2015	50225	Ricla	8	26860
2015	50227	Romanos	2	1306
2015	50228	Rueda de Jalón	1	2885
2015	50229	Ruesca	1	625
2015	50230	Sádaba	8	16350
2015	50231	Salillas de Jalón	1	2717
2015	50232	Salvatierra de Esca	8	6614
2015	50233	Samper del Salz	1	685
2015	50234	San Martín de la Virgen de Moncayo	3	5412
2015	50235	San Mateo de Gállego	23	33855
2015	50236	Santa Cruz de Grío	1	1115
2015	50237	Santa Cruz de Moncayo	3	2639
2015	50238	Santa Eulalia de Gállego	1	3982
2015	50239	Santed	1	805
2015	50240	Sástago	7	11647
2015	50241	Saviñán	5	6468
2015	50242	Sediles	1	942
2015	50243	Sestrica	4	2001
2015	50244	Sierra de Luna	2	3057
2015	50245	Sigüés	4	3291
2015	50246	Sisamón	1	326
2015	50247	Sobradiel	15	19675
2015	50248	Sos del Rey Católico	4	7044
2015	50249	Tabuenca	12	12009
2015	50250	Talamantes	5	1920
2015	50251	Tarazona	57	197810
2015	50252	Tauste	25	78691
2015	50253	Terrer	2	4558
2015	50254	Tierga	2	106
2015	50255	Tobed	2	1970
2015	50256	Torralba de los Frailes	1	1074
2015	50257	Torralba de Ribota	2	1619
2015	50258	Torralbilla	1	696
2015	50259	Torrehermosa	1	608
2015	50260	Torrelapaja	1	300
2015	50261	Torrellas	8	5297
2015	50262	Torres de Berrellén	19	27105
2015	50263	Torrijo de la Cañada	2	2150
2015	50264	Tosos	4	2608
2015	50265	Trasmoz	1	1445
2015	50266	Trasobares	1	73
2015	50267	Uncastillo	3	7704
2015	50268	Undués de Lerda	1	627
2015	50269	Urrea de Jalón	1	3338
2015	50270	Urriés	1	426
2015	50271	Used	4	3588
2015	50272	Utebo	61	235440
2015	50273	Valdehorna	1	330
2015	50274	Val de San Martín	1	866
2015	50275	Valmadrid	2	911
2015	50276	Valpalmas	1	1613
2015	50277	Valtorres	1	745
2015	50278	Velilla de Ebro	3	2299
2015	50279	Velilla de Jiloca	2	1097
2015	50280	Vera de Moncayo	11	7550
2015	50281	Vierlas	2	2022
2015	50282	Vilueña (La)	1	908
2015	50283	Villadoz	5	1147
2015	50284	Villafeliche	2	1713
2015	50285	Villafranca de Ebro	5	7673
2015	50286	Villalba de Perejil	1	874
2015	50287	Villalengua	2	3084
2015	50288	Villanueva de Gállego	26	50525
2015	50289	Villanueva de Jiloca	2	635
2015	50290	Villanueva de Huerva	6	6408
2015	50291	Villar de los Navarros	1	1355
2015	50292	Villarreal de Huerva	3	2941
2015	50293	Villarroya de la Sierra	3	4463
2015	50294	Villarroya del Campo	1	1013
2015	50295	Vistabella	3	589
2015	50296	Zaida (La)	4	4588
2015	50297	Zaragoza	1818	11715900
2015	50298	Zuera	49	84741
2015	50901	Biel	2	1758
2015	50902	Marracos	1	1086
2015	50903	Villamayor de Gállego	42	38670
2016	22001	Abiego	2	3088
2016	22002	Abizanda	2	3632
2016	22003	Adahuesca	2	2111
2016	22004	Agüero	2	4806
2016	22006	Aísa	11	11841
2016	22007	Albalate de Cinca	14	19832
2016	22008	Albalatillo	8	4563
2016	22009	Albelda	13	16287
2016	22011	Albero Alto	1	4110
2016	22012	Albero Bajo	4	3072
2016	22013	Alberuela de Tubo	9	6989
2016	22014	Alcalá de Gurrea	4	9030
2016	22015	Alcalá del Obispo	4	11336
2016	22016	Alcampell	17	15136
2016	22017	Alcolea de Cinca	14	19384
2016	22018	Alcubierre	10	8882
2016	22019	Alerre	2	6913
2016	22020	Alfántega	3	2206
2016	22021	Almudévar	27	82724
2016	22022	Almunia de San Juan	7	11700
2016	22023	Almuniente	19	11619
2016	22024	Alquézar	5	3625
2016	22025	Altorricón	20	31900
2016	22027	Angüés	5	12960
2016	22028	Ansó	10	14091
2016	22029	Antillón	1	5270
2016	22032	Aragüés del Puerto	2	3936
2016	22035	Arén	16	10789
2016	22036	Argavieso	1	3480
2016	22037	Arguis	4	4168
2016	22039	Ayerbe	14	36913
2016	22040	Azanuy-Alins	7	3757
2016	22041	Azara	1	2307
2016	22042	Azlor	1	1721
2016	22043	Baells	4	2302
2016	22044	Bailo	7	9526
2016	22045	Baldellou	1	2215
2016	22046	Ballobar	7	14040
2016	22047	Banastás	2	10088
2016	22048	Barbastro	41	207722
2016	22049	Barbués	2	1937
2016	22050	Barbuñales	1	1208
2016	22051	Bárcabo	5	2992
2016	22052	Belver de Cinca	7	21982
2016	22053	Benabarre	26	37070
2016	22054	Benasque	55	68746
2016	22055	Berbegal	2	4613
2016	22057	Bielsa	5	12481
2016	22058	Bierge	5	2978
2016	22059	Biescas	48	49185
2016	22060	Binaced	17	25966
2016	22061	Binéfar	124	224211
2016	22062	Bisaurri	6	5789
2016	22063	Biscarrués	4	6681
2016	22064	Blecua y Torres	2	6629
2016	22066	Boltaña	13	25091
2016	22067	Bonansa	2	2664
2016	22068	Borau	1	3142
2016	22069	Broto	8	13607
2016	22072	Caldearenas	11	6948
2016	22074	Campo	16	14374
2016	22075	Camporrells	4	2997
2016	22076	Canal de Berdún	9	12139
2016	22077	Candasnos	6	5529
2016	22078	Canfranc	15	18523
2016	22079	Capdesaso	3	3829
2016	22080	Capella	8	11874
2016	22081	Casbas de Huesca	4	9645
2016	22082	Castejón del Puente	2	4150
2016	22083	Castejón de Monegros	9	12643
2016	22084	Castejón de Sos	25	24341
2016	22085	Castelflorite	4	2671
2016	22086	Castiello de Jaca	7	8302
2016	22087	Castigaleu	1	3092
2016	22088	Castillazuelo	1	2209
2016	22089	Castillonroy	7	7448
2016	22090	Colungo	1	1538
2016	22094	Chalamera	1	1860
2016	22095	Chía	2	2960
2016	22096	Chimillas	5	11841
2016	22099	Esplús	11	13442
2016	22102	Estada	1	2563
2016	22103	Estadilla	2	9996
2016	22105	Estopiñán del Castillo	7	4835
2016	22106	Fago	1	827
2016	22107	Fanlo	1	2387
2016	22109	Fiscal	4	9233
2016	22110	Fonz	14	16266
2016	22111	Foradada del Toscar	7	6151
2016	22112	Fraga	68	249994
2016	22113	Fueva (La)	2	15909
2016	22114	Gistaín	1	3530
2016	22115	Grado (El)	2	5285
2016	22116	Grañén	49	41380
2016	22117	Graus	89	110882
2016	22119	Gurrea de Gállego	22	51103
2016	22122	Hoz de Jaca	3	2249
2016	22124	Huerto	7	5298
2016	22125	Huesca	460	1728281
2016	22126	Ibieca	1	3646
2016	22127	Igriés	8	22889
2016	22128	Ilche	1	2539
2016	22129	Isábena	11	9078
2016	22130	Jaca	75	348640
2016	22131	Jasa	4	3440
2016	22133	Labuerda	3	4271
2016	22135	Laluenga	2	2600
2016	22136	Lalueza	22	22193
2016	22137	Lanaja	17	28225
2016	22139	Laperdiguera	1	1172
2016	22141	Lascellas-Ponzano	2	1684
2016	22142	Lascuarre	4	4506
2016	22143	Laspaúles	11	9243
2016	22144	Laspuña	2	7417
2016	22149	Loarre	7	11104
2016	22150	Loporzano	5	17634
2016	22151	Loscorrales	1	3513
2016	22155	Monesma y Cajigar	1	2862
2016	22156	Monflorite-Lascasas	4	10358
2016	22157	Montanuy	31	7269
2016	22158	Monzón	57	208107
2016	22160	Naval	1	3161
2016	22162	Novales	2	6066
2016	22163	Nueno	7	18261
2016	22164	Olvena	1	549
2016	22165	Ontiñena	3	9533
2016	22167	Osso de Cinca	4	12499
2016	22168	Palo	1	614
2016	22170	Panticosa	37	25204
2016	22172	Peñalba	12	15470
2016	22173	Peñas de Riglos (Las)	10	8750
2016	22174	Peralta de Alcofea	2	7347
2016	22175	Peralta de Calasanz	8	5060
2016	22176	Peraltilla	1	2453
2016	22177	Perarrúa	3	3651
2016	22178	Pertusa	2	4110
2016	22181	Piracés	1	3547
2016	22182	Plan	3	7750
2016	22184	Poleñino	14	4830
2016	22186	Pozán de Vero	1	2697
2016	22187	Puebla de Castro (La)	7	12598
2016	22188	Puente de Montañana	5	3520
2016	22189	Puértolas	2	5294
2016	22190	Pueyo de Araguás (El)	1	3811
2016	22193	Pueyo de Santa Cruz	4	5652
2016	22195	Quicena	3	9466
2016	22197	Robres	11	13044
2016	22199	Sabiñánigo	163	317468
2016	22200	Sahún	10	10131
2016	22201	Salas Altas	2	3820
2016	22202	Salas Bajas	1	2050
2016	22203	Salillas	1	3348
2016	22204	Sallent de Gállego	65	47663
2016	22205	San Esteban de Litera	6	10814
2016	22206	Sangarrén	6	5231
2016	22207	San Juan de Plan	2	3785
2016	22208	Santa Cilia	6	6847
2016	22209	Santa Cruz de la Serós	5	6152
2016	22212	Santaliestra y San Quílez	3	3421
2016	22213	Sariñena	102	94002
2016	22214	Secastilla	5	4737
2016	22215	Seira	8	4835
2016	22217	Sena	12	11464
2016	22218	Senés de Alcubierre	2	1091
2016	22220	Sesa	2	6298
2016	22221	Sesué	5	3914
2016	22222	Siétamo	9	22241
2016	22223	Sopeira	5	3256
2016	22225	Tamarite de Litera	46	76829
2016	22226	Tardienta	36	21926
2016	22227	Tella-Sin	3	6369
2016	22228	Tierz	6	24543
2016	22229	Tolva	5	4506
2016	22230	Torla-Ordesa	8	7826
2016	22232	Torralba de Aragón	5	2538
2016	22233	Torre la Ribera	11	3421
2016	22234	Torrente de Cinca	8	19888
2016	22235	Torres de Alcanadre	2	1306
2016	22236	Torres de Barbués	11	6299
2016	22239	Tramaced	1	3646
2016	22242	Valfarta	2	1603
2016	22243	Valle de Bardají	4	1217
2016	22244	Valle de Lierp	5	1776
2016	22245	Velilla de Cinca	2	7406
2016	22246	Beranuy	4	3026
2016	22247	Viacamp y Litera	3	1381
2016	22248	Vicién	1	4176
2016	22249	Villanova	6	5164
2016	22250	Villanúa	14	14388
2016	22251	Villanueva de Sigena	12	9839
2016	22252	Yebra de Basa	2	4697
2016	22253	Yésero	1	1918
2016	22254	Zaidín	11	31029
2016	22901	Valle de Hecho	15	29107
2016	22902	Puente la Reina de Jaca	6	8633
2016	22903	San Miguel del Cinca	13	14767
2016	22904	Sotonera (La)	10	32814
2016	22905	Lupiñén-Ortilla	7	12040
2016	22906	Santa María de Dulcis	2	2697
2016	22907	Aínsa-Sobrarbe	20	56780
2016	22908	Hoz y Costeán	1	2807
2016	22909	Vencillón	9	8925
2016	44001	Ababuj	1	821
2016	44002	Abejuela	2	607
2016	44003	Aguatón	1	214
2016	44004	Aguaviva	7	10394
2016	44005	Aguilar del Alfambra	1	742
2016	44006	Alacón	6	4209
2016	44007	Alba	1	2362
2016	44008	Albalate del Arzobispo	29	36991
2016	44009	Albarracín	6	11801
2016	44010	Albentosa	2	3037
2016	44011	Alcaine	1	832
2016	44012	Alcalá de la Selva	6	4489
2016	44013	Alcañiz	57	198407
2016	44014	Alcorisa	37	59846
2016	44016	Alfambra	5	6424
2016	44017	Aliaga	5	4106
2016	44018	Almohaja	1	225
2016	44019	Alobras	1	787
2016	44020	Alpeñés	1	236
2016	44021	Allepuz	2	1327
2016	44022	Alloza	9	8677
2016	44024	Anadón	1	281
2016	44025	Andorra	66	115866
2016	44026	Arcos de las Salinas	2	1181
2016	44027	Arens de Lledó	3	5929
2016	44028	Argente	1	2407
2016	44029	Ariño	15	10962
2016	44031	Azaila	6	2144
2016	44033	Báguena	1	2943
2016	44034	Bañón	1	1350
2016	44035	Barrachina	1	1197
2016	44037	Beceite	12	16289
2016	44038	Belmonte de San José	3	2075
2016	44039	Bello	1	2142
2016	44040	Berge	3	4363
2016	44041	Bezas	1	754
2016	44043	Blesa	1	1226
2016	44044	Bordón	2	1316
2016	44045	Bronchales	4	4759
2016	44047	Burbáguena	3	2286
2016	44048	Cabra de Mora	2	821
2016	44049	Calaceite	18	30277
2016	44050	Calamocha	20	39756
2016	44051	Calanda	47	69052
2016	44052	Calomarde	1	979
2016	44053	Camañas	1	1406
2016	44055	Camarillas	1	1114
2016	44056	Caminreal	6	5931
2016	44059	Cantavieja	7	8336
2016	44060	Cañada de Benatanduz	1	461
2016	44061	Cañada de Verich (La)	2	1809
2016	44062	Cañada Vellida	1	405
2016	44063	Cañizar del Olivar	1	1159
2016	44064	Cascante del Río	1	900
2016	44066	Castel de Cabra	1	1372
2016	44067	Castelnou	4	2625
2016	44068	Castelserás	13	14899
2016	44070	Castellar (El)	2	652
2016	44071	Castellote	15	8190
2016	44074	Cedrillas	7	6964
2016	44075	Celadas	3	4477
2016	44076	Cella	13	31230
2016	44077	Cerollera (La)	2	1880
2016	44080	Codoñera (La)	7	6474
2016	44082	Corbalán	1	1237
2016	44084	Cortes de Aragón	1	652
2016	44086	Cretas	13	16491
2016	44087	Crivillén	5	1063
2016	44088	Cuba (La)	2	416
2016	44089	Cubla	1	607
2016	44090	Cucalón	1	936
2016	44092	Cuervo (El)	1	979
2016	44093	Cuevas de Almudén	1	1575
2016	44094	Cuevas Labradas	1	1384
2016	44096	Ejulve	6	2873
2016	44097	Escorihuela	1	1777
2016	44099	Escucha	6	10721
2016	44100	Estercuel	6	3290
2016	44101	Ferreruela de Huerva	1	621
2016	44103	Formiche Alto	2	2025
2016	44105	Fórnoles	2	2475
2016	44106	Fortanete	2	2284
2016	44107	Foz-Calanda	3	4771
2016	44108	Fresneda (La)	9	13642
2016	44109	Frías de Albarracín	1	1474
2016	44110	Fuenferrada	1	641
2016	44111	Fuentes Calientes	1	1046
2016	44112	Fuentes Claras	2	4752
2016	44113	Fuentes de Rubielos	2	1361
2016	44114	Fuentespalda	6	8202
2016	44115	Galve	2	1879
2016	44116	Gargallo	8	1480
2016	44117	Gea de Albarracín	5	4354
2016	44118	Ginebrosa (La)	5	3601
2016	44119	Griegos	1	1766
2016	44120	Guadalaviar	2	2779
2016	44121	Gúdar	1	866
2016	44122	Híjar	34	32554
2016	44123	Hinojosa de Jarque	2	1530
2016	44124	Hoz de la Vieja (La)	1	922
2016	44125	Huesa del Común	1	821
2016	44126	Iglesuela del Cid (La)	5	4860
2016	44127	Jabaloyas	3	866
2016	44128	Jarque de la Val	1	877
2016	44129	Jatiel	3	887
2016	44130	Jorcas	1	461
2016	44131	Josa	1	405
2016	44135	Libros	1	1395
2016	44136	Lidón	1	585
2016	44137	Linares de Mora	2	3229
2016	44138	Loscos	1	1359
2016	44141	Lledó	5	4864
2016	44142	Maicas	1	405
2016	44143	Manzanera	9	5737
2016	44144	Martín del Río	4	4961
2016	44145	Mas de las Matas	17	23378
2016	44146	Mata de los Olmos (La)	3	4629
2016	44147	Mazaleón	9	15369
2016	44148	Mezquita de Jarque	1	1294
2016	44149	Mirambel	2	1339
2016	44150	Miravete de la Sierra	1	326
2016	44151	Molinos	3	2902
2016	44153	Monreal del Campo	13	23501
2016	44154	Monroyo	10	10361
2016	44155	Montalbán	7	14929
2016	44156	Monteagudo del Castillo	1	585
2016	44157	Monterde de Albarracín	1	776
2016	44158	Mora de Rubielos	15	17831
2016	44159	Moscardón	1	652
2016	44160	Mosqueruela	7	6671
2016	44161	Muniesa	4	7144
2016	44163	Noguera de Albarracín	1	1699
2016	44165	Nogueruelas	2	2329
2016	44167	Obón	1	540
2016	44168	Odón	1	2034
2016	44169	Ojos Negros	2	3717
2016	44171	Olba	3	2700
2016	44172	Oliete	6	5919
2016	44173	Olmos (Los)	2	2253
2016	44174	Orihuela del Tremedal	5	6019
2016	44175	Orrios	1	1541
2016	44176	Palomar de Arroyos	1	2047
2016	44177	Pancrudo	4	1260
2016	44178	Parras de Castellote (Las)	3	1047
2016	44179	Peñarroya de Tastavins	11	13728
2016	44180	Peracense	1	648
2016	44181	Peralejos	1	967
2016	44182	Perales del Alfambra	2	2677
2016	44183	Pitarque	3	1012
2016	44184	Plou	1	585
2016	44185	Pobo (El)	1	1597
2016	44187	Portellada (La)	3	6907
2016	44189	Pozondón	1	697
2016	44190	Pozuel del Campo	1	666
2016	44191	Puebla de Híjar (La)	19	17506
2016	44192	Puebla de Valverde (La)	7	5625
2016	44193	Puertomingalvo	2	1339
2016	44194	Ráfales	3	3828
2016	44195	Rillo	2	1091
2016	44196	Riodeva	1	1834
2016	44197	Ródenas	1	742
2016	44198	Royuela	1	2486
2016	44199	Rubiales	1	596
2016	44201	Rubielos de Mora	9	7436
2016	44203	Salcedillo	1	146
2016	44204	Saldón	1	304
2016	44205	Samper de Calanda	15	15787
2016	44206	San Agustín	2	1586
2016	44207	San Martín del Río	1	1566
2016	44209	Santa Eulalia	9	12161
2016	44210	Sarrión	12	13129
2016	44211	Segura de los Baños	1	450
2016	44212	Seno	3	763
2016	44215	Terriente	2	2002
2016	44216	Teruel	103	383040
2016	44217	Toril y Masegoso	1	337
2016	44218	Tormón	1	382
2016	44219	Tornos	1	2115
2016	44220	Torralba de los Sisones	1	1413
2016	44221	Torrecilla de Alcañiz	6	7219
2016	44222	Torrecilla del Rebollar	1	1296
2016	44223	Torre de Arcas	2	2331
2016	44224	Torre de las Arcas	1	326
2016	44225	Torre del Compte	4	3943
2016	44226	Torrelacárcel	1	2070
2016	44227	Torre los Negros	1	810
2016	44228	Torremocha de Jiloca	1	1237
2016	44229	Torres de Albarracín	1	2036
2016	44230	Torrevelilla	4	3547
2016	44231	Torrijas	2	506
2016	44232	Torrijo del Campo	2	4401
2016	44234	Tramacastiel	2	844
2016	44235	Tramacastilla	2	1204
2016	44236	Tronchón	2	765
2016	44237	Urrea de Gaén	6	9021
2016	44238	Utrillas	16	34987
2016	44239	Valacloche	1	304
2016	44240	Valbona	2	2171
2016	44241	Valdealgorfa	10	11778
2016	44243	Valdecuenca	1	450
2016	44244	Valdelinares	2	956
2016	44245	Valdeltormo	6	8979
2016	44246	Valderrobres	52	67403
2016	44247	Valjunquera	10	10303
2016	44249	Vallecillo (El)	1	675
2016	44250	Veguillas de la Sierra	1	247
2016	44251	Villafranca del Campo	2	2691
2016	44252	Villahermosa del Campo	1	927
2016	44256	Villanueva del Rebollar de la Sierra	1	574
2016	44257	Villar del Cobo	1	2126
2016	44260	Villarluengo	4	2126
2016	44261	Villarquemado	4	9776
2016	44262	Villarroya de los Pinares	3	1834
2016	44263	Villastar	2	5917
2016	44264	Villel	2	3847
2016	44265	Vinaceite	4	4843
2016	44266	Visiedo	1	1496
2016	44267	Vivel del Río Martín	1	934
2016	44268	Zoma (La)	1	202
2016	50001	Abanto	2	1081
2016	50002	Acered	1	2733
2016	50003	Agón	6	3823
2016	50004	Aguarón	7	9687
2016	50005	Aguilón	3	3398
2016	50006	Ainzón	26	28191
2016	50007	Aladrén	2	696
2016	50008	Alagón	97	128015
2016	50009	Alarba	2	1454
2016	50010	Alberite de San Juan	4	2072
2016	50011	Albeta	5	3576
2016	50012	Alborge	1	1281
2016	50013	Alcalá de Ebro	6	5092
2016	50014	Alcalá de Moncayo	4	3024
2016	50015	Alconchel de Ariza	2	765
2016	50016	Aldehuela de Liestos	1	718
2016	50017	Alfajarín	14	22133
2016	50018	Alfamén	11	19614
2016	50019	Alforque	1	678
2016	50020	Alhama de Aragón	7	10304
2016	50022	Almolda (La)	10	13200
2016	50023	Almonacid de la Cuba	4	2287
2016	50024	Almonacid de la Sierra	7	7130
2016	50025	Almunia de Doña Godina (La)	48	74908
2016	50026	Alpartir	8	5501
2016	50027	Ambel	5	6314
2016	50028	Anento	1	1322
2016	50029	Aniñón	4	7281
2016	50030	Añón de Moncayo	2	3349
2016	50031	Aranda de Moncayo	2	1636
2016	50032	Arándiga	2	3253
2016	50033	Ardisa	1	858
2016	50034	Ariza	6	11443
2016	50035	Artieda	2	2679
2016	50036	Asín	1	1205
2016	50037	Atea	2	1411
2016	50038	Ateca	7	18829
2016	50039	Azuara	11	5435
2016	50040	Badules	1	1196
2016	50041	Bagüés	1	151
2016	50042	Balconchán	1	164
2016	50043	Bárboles	4	6205
2016	50044	Bardallur	4	2751
2016	50045	Belchite	26	14008
2016	50046	Belmonte de Gracián	2	2019
2016	50047	Berdejo	1	507
2016	50048	Berrueco	1	466
2016	50050	Bijuesca	1	957
2016	50051	Biota	5	11611
2016	50052	Bisimbre	3	2392
2016	50053	Boquiñeni	9	15897
2016	50054	Bordalba	1	593
2016	50055	Borja	91	121595
2016	50056	Botorrita	4	5099
2016	50057	Brea de Aragón	12	15035
2016	50058	Bubierca	1	727
2016	50059	Bujaraloz	26	22438
2016	50060	Bulbuente	9	5821
2016	50061	Bureta	10	6240
2016	50062	Burgo de Ebro (El)	23	23812
2016	50063	Buste (El)	1	1073
2016	50064	Cabañas de Ebro	11	9618
2016	50065	Cabolafuente	1	364
2016	50066	Cadrete	17	37947
2016	50067	Calatayud	68	188713
2016	50068	Calatorao	18	27934
2016	50069	Calcena	2	691
2016	50070	Calmarza	1	737
2016	50071	Campillo de Aragón	2	1349
2016	50072	Carenas	3	1646
2016	50073	Cariñena	25	45343
2016	50074	Caspe	34	78761
2016	50075	Castejón de Alarba	1	909
2016	50076	Castejón de las Armas	1	966
2016	50077	Castejón de Valdejasa	2	2642
2016	50078	Castiliscar	2	3245
2016	50079	Cervera de la Cañada	2	2976
2016	50080	Cerveruela	1	416
2016	50081	Cetina	2	6171
2016	50082	Cimballa	2	1081
2016	50083	Cinco Olivas	1	1196
2016	50084	Clarés de Ribota	1	765
2016	50085	Codo	4	1740
2016	50086	Codos	2	1770
2016	50087	Contamina	1	344
2016	50088	Cosuenda	8	5298
2016	50089	Cuarte de Huerva	47	127907
2016	50090	Cubel	2	2380
2016	50091	Cuerlas (Las)	1	630
2016	50092	Chiprana	2	3975
2016	50093	Chodes	3	1287
2016	50094	Daroca	14	26612
2016	50095	Ejea de los Caballeros	58	194146
2016	50096	Embid de Ariza	1	450
2016	50098	Encinacorba	3	2970
2016	50099	Épila	21	44330
2016	50100	Erla	2	4299
2016	50101	Escatrón	5	11476
2016	50102	Fabara	5	9794
2016	50104	Farlete	6	9215
2016	50105	Fayón	2	2834
2016	50106	Fayos (Los)	3	2455
2016	50107	Figueruelas	23	22431
2016	50108	Fombuena	1	642
2016	50109	Frago (El)	1	1205
2016	50110	Frasno (El)	3	3971
2016	50111	Fréscano	7	5056
2016	50113	Fuendejalón	16	20545
2016	50114	Fuendetodos	3	1291
2016	50115	Fuentes de Ebro	54	65368
2016	50116	Fuentes de Jiloca	2	2095
2016	50117	Gallocanta	2	2015
2016	50118	Gallur	48	49187
2016	50119	Gelsa	7	11508
2016	50120	Godojos	1	335
2016	50121	Gotor	4	2921
2016	50122	Grisel	1	1203
2016	50123	Grisén	9	11973
2016	50124	Herrera de los Navarros	4	6927
2016	50125	Ibdes	2	4353
2016	50126	Illueca	27	27454
2016	50128	Isuerre	1	406
2016	50129	Jaraba	3	3100
2016	50130	Jarque de Moncayo	6	4137
2016	50131	Jaulín	2	2739
2016	50132	Joyosa (La)	16	19018
2016	50133	Lagata	3	1112
2016	50134	Langa del Castillo	2	1725
