Año	Nº Accidentes	Grupo	Descripción ocupación	Sexo	Código	Municipio
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50219	Puebla de Alfindén (La)
2004,0	7	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50251	Tarazona
2004,0	17	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50252	Tauste
2004,0	2	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50272	Utebo
2004,0	45	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50297	Zaragoza
2004,0	3	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	50298	Zuera
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	22112	Fraga
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	22125	Huesca
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	44216	Teruel
2004,0	2	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50025	Almunia de Doña Godina (La)
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50067	Calatayud
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50074	Caspe
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50251	Tarazona
2004,0	1	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50252	Tauste
2004,0	6	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	50297	Zaragoza
2004,0	88	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22048	Barbastro
2004,0	122	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22061	Binéfar
2004,0	83	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22112	Fraga
2004,0	342	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22125	Huesca
2004,0	73	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22130	Jaca
2004,0	116	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22158	Monzón
2004,0	48	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	22199	Sabiñánigo
2004,0	68	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44013	Alcañiz
2004,0	39	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44025	Andorra
2004,0	153	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	44216	Teruel
2004,0	19	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50008	Alagón
2004,0	26	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50025	Almunia de Doña Godina (La)
2004,0	73	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50067	Calatayud
2004,0	29	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50074	Caspe
2004,0	185	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50089	Cuarte de Huerva
2004,0	108	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50095	Ejea de los Caballeros
2004,0	45	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50163	María de Huerva
2004,0	36	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50182	Muela (La)
2004,0	142	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50219	Puebla de Alfindén (La)
2004,0	52	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50251	Tarazona
2004,0	56	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50252	Tauste
2004,0	189	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50272	Utebo
2004,0	2514	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50297	Zaragoza
2004,0	61	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	50298	Zuera
2004,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22048	Barbastro
2004,0	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22061	Binéfar
2004,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22112	Fraga
2004,0	8	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22125	Huesca
2004,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22130	Jaca
2004,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	22199	Sabiñánigo
2004,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44013	Alcañiz
2004,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44025	Andorra
2004,0	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44216	Teruel
2004,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50008	Alagón
2004,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50025	Almunia de Doña Godina (La)
2004,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50067	Calatayud
2004,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50074	Caspe
2004,0	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50089	Cuarte de Huerva
2004,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50095	Ejea de los Caballeros
2004,0	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50182	Muela (La)
2004,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50219	Puebla de Alfindén (La)
2004,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50251	Tarazona
2004,0	13	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50272	Utebo
2004,0	81	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50297	Zaragoza
2004,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	50298	Zuera
2004,0	32	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22048	Barbastro
2004,0	29	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22061	Binéfar
2004,0	44	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22112	Fraga
2004,0	114	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22125	Huesca
2004,0	24	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22130	Jaca
2004,0	71	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22158	Monzón
2004,0	21	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22199	Sabiñánigo
2004,0	45	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44013	Alcañiz
2004,0	27	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44025	Andorra
2004,0	58	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44216	Teruel
2004,0	27	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50008	Alagón
2004,0	11	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50025	Almunia de Doña Godina (La)
2004,0	69	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50067	Calatayud
2004,0	7	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50074	Caspe
2004,0	107	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50089	Cuarte de Huerva
2004,0	49	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50095	Ejea de los Caballeros
2004,0	20	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50163	María de Huerva
2004,0	71	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50182	Muela (La)
2004,0	154	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50219	Puebla de Alfindén (La)
2004,0	39	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50251	Tarazona
2004,0	20	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50252	Tauste
2004,0	75	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50272	Utebo
2004,0	1758	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50297	Zaragoza
2004,0	26	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50298	Zuera
2004,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22048	Barbastro
2004,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22061	Binéfar
2004,0	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22112	Fraga
2004,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22125	Huesca
2004,0	6	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22199	Sabiñánigo
2004,0	13	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44013	Alcañiz
2004,0	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44025	Andorra
2004,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44216	Teruel
2004,0	5	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50008	Alagón
2004,0	6	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50025	Almunia de Doña Godina (La)
2004,0	6	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50067	Calatayud
2004,0	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50089	Cuarte de Huerva
2004,0	26	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50095	Ejea de los Caballeros
2004,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50163	María de Huerva
2004,0	10	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50182	Muela (La)
2004,0	26	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50219	Puebla de Alfindén (La)
2004,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50251	Tarazona
2004,0	32	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50252	Tauste
2004,0	4	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50272	Utebo
2004,0	120	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50297	Zaragoza
2004,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50298	Zuera
2004,0	65	9	Trabajadores no cualificados	Hombres	22048	Barbastro
2004,0	19	9	Trabajadores no cualificados	Hombres	22061	Binéfar
2004,0	43	9	Trabajadores no cualificados	Hombres	22112	Fraga
2004,0	172	9	Trabajadores no cualificados	Hombres	22125	Huesca
2004,0	36	9	Trabajadores no cualificados	Hombres	22130	Jaca
2004,0	45	9	Trabajadores no cualificados	Hombres	22158	Monzón
2004,0	26	9	Trabajadores no cualificados	Hombres	22199	Sabiñánigo
2004,0	50	9	Trabajadores no cualificados	Hombres	44013	Alcañiz
2004,0	18	9	Trabajadores no cualificados	Hombres	44025	Andorra
2004,0	84	9	Trabajadores no cualificados	Hombres	44216	Teruel
2004,0	59	9	Trabajadores no cualificados	Hombres	50008	Alagón
2004,0	20	9	Trabajadores no cualificados	Hombres	50025	Almunia de Doña Godina (La)
2004,0	88	9	Trabajadores no cualificados	Hombres	50067	Calatayud
2004,0	54	9	Trabajadores no cualificados	Hombres	50074	Caspe
2004,0	69	9	Trabajadores no cualificados	Hombres	50089	Cuarte de Huerva
2004,0	105	9	Trabajadores no cualificados	Hombres	50095	Ejea de los Caballeros
2004,0	24	9	Trabajadores no cualificados	Hombres	50163	María de Huerva
2004,0	50	9	Trabajadores no cualificados	Hombres	50182	Muela (La)
2004,0	76	9	Trabajadores no cualificados	Hombres	50219	Puebla de Alfindén (La)
2004,0	65	9	Trabajadores no cualificados	Hombres	50251	Tarazona
2004,0	38	9	Trabajadores no cualificados	Hombres	50252	Tauste
2004,0	74	9	Trabajadores no cualificados	Hombres	50272	Utebo
2004,0	1807	9	Trabajadores no cualificados	Hombres	50297	Zaragoza
2004,0	59	9	Trabajadores no cualificados	Hombres	50298	Zuera
2004,0	24	9	Trabajadores no cualificados	Mujeres	22048	Barbastro
2004,0	10	9	Trabajadores no cualificados	Mujeres	22061	Binéfar
2004,0	12	9	Trabajadores no cualificados	Mujeres	22112	Fraga
2004,0	50	9	Trabajadores no cualificados	Mujeres	22125	Huesca
2004,0	8	9	Trabajadores no cualificados	Mujeres	22130	Jaca
2004,0	11	9	Trabajadores no cualificados	Mujeres	22158	Monzón
2004,0	1	9	Trabajadores no cualificados	Mujeres	22199	Sabiñánigo
2004,0	6	9	Trabajadores no cualificados	Mujeres	44013	Alcañiz
2004,0	5	9	Trabajadores no cualificados	Mujeres	44025	Andorra
2004,0	32	9	Trabajadores no cualificados	Mujeres	44216	Teruel
2004,0	58	9	Trabajadores no cualificados	Mujeres	50008	Alagón
2004,0	22	9	Trabajadores no cualificados	Mujeres	50025	Almunia de Doña Godina (La)
2004,0	40	9	Trabajadores no cualificados	Mujeres	50067	Calatayud
2004,0	30	9	Trabajadores no cualificados	Mujeres	50074	Caspe
2004,0	17	9	Trabajadores no cualificados	Mujeres	50089	Cuarte de Huerva
2004,0	18	9	Trabajadores no cualificados	Mujeres	50095	Ejea de los Caballeros
2004,0	3	9	Trabajadores no cualificados	Mujeres	50163	María de Huerva
2004,0	9	9	Trabajadores no cualificados	Mujeres	50182	Muela (La)
2004,0	12	9	Trabajadores no cualificados	Mujeres	50219	Puebla de Alfindén (La)
2004,0	40	9	Trabajadores no cualificados	Mujeres	50251	Tarazona
2004,0	4	9	Trabajadores no cualificados	Mujeres	50252	Tauste
2004,0	6	9	Trabajadores no cualificados	Mujeres	50272	Utebo
2004,0	734	9	Trabajadores no cualificados	Mujeres	50297	Zaragoza
2004,0	7	9	Trabajadores no cualificados	Mujeres	50298	Zuera
2004,0	3	NC	No consta	Hombres	22048	Barbastro
2004,0	1	NC	No consta	Hombres	22112	Fraga
2004,0	1	NC	No consta	Hombres	22125	Huesca
2004,0	1	NC	No consta	Hombres	22130	Jaca
2004,0	1	NC	No consta	Hombres	22158	Monzón
2004,0	1	NC	No consta	Hombres	22199	Sabiñánigo
2004,0	2	NC	No consta	Hombres	44013	Alcañiz
2004,0	1	NC	No consta	Hombres	44216	Teruel
2004,0	1	NC	No consta	Hombres	50025	Almunia de Doña Godina (La)
2004,0	2	NC	No consta	Hombres	50067	Calatayud
2004,0	3	NC	No consta	Hombres	50089	Cuarte de Huerva
2004,0	2	NC	No consta	Hombres	50095	Ejea de los Caballeros
2004,0	2	NC	No consta	Hombres	50219	Puebla de Alfindén (La)
2004,0	1	NC	No consta	Hombres	50251	Tarazona
2004,0	1	NC	No consta	Hombres	50252	Tauste
2004,0	5	NC	No consta	Hombres	50272	Utebo
2004,0	117	NC	No consta	Hombres	50297	Zaragoza
2004,0	2	NC	No consta	Mujeres	22125	Huesca
2004,0	1	NC	No consta	Mujeres	22130	Jaca
2004,0	1	NC	No consta	Mujeres	44216	Teruel
2004,0	3	NC	No consta	Mujeres	50074	Caspe
2004,0	2	NC	No consta	Mujeres	50163	María de Huerva
2004,0	2	NC	No consta	Mujeres	50219	Puebla de Alfindén (La)
2004,0	1	NC	No consta	Mujeres	50272	Utebo
2004,0	25	NC	No consta	Mujeres	50297	Zaragoza
2003,0	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	22061	Binéfar
2003,0	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	44013	Alcañiz
2003,0	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	50025	Almunia de Doña Godina (La)
2003,0	2	1	Dirección de las empresas y de las administraciones públicas	Hombres	50089	Cuarte de Huerva
2003,0	1	1	Dirección de las empresas y de las administraciones públicas	Hombres	50182	Muela (La)
2003,0	2	1	Dirección de las empresas y de las administraciones públicas	Hombres	50251	Tarazona
2003,0	2	1	Dirección de las empresas y de las administraciones públicas	Hombres	50272	Utebo
2003,0	14	1	Dirección de las empresas y de las administraciones públicas	Hombres	50297	Zaragoza
2003,0	2	1	Dirección de las empresas y de las administraciones públicas	Mujeres	22158	Monzón
2003,0	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	44013	Alcañiz
2003,0	1	1	Dirección de las empresas y de las administraciones públicas	Mujeres	50297	Zaragoza
2003,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22112	Fraga
2003,0	7	2	Técnicos y profesionales científicos e intelectuales	Hombres	22125	Huesca
2003,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	22130	Jaca
2003,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22199	Sabiñánigo
2003,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	44013	Alcañiz
2003,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	44025	Andorra
2003,0	13	2	Técnicos y profesionales científicos e intelectuales	Hombres	44216	Teruel
2003,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50008	Alagón
2003,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50025	Almunia de Doña Godina (La)
2003,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50067	Calatayud
2003,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50074	Caspe
2003,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50163	María de Huerva
2003,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50219	Puebla de Alfindén (La)
2003,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50251	Tarazona
2003,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50252	Tauste
2003,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50272	Utebo
2003,0	81	2	Técnicos y profesionales científicos e intelectuales	Hombres	50297	Zaragoza
2003,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50298	Zuera
2003,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22061	Binéfar
2003,0	13	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22125	Huesca
2003,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22158	Monzón
2003,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22199	Sabiñánigo
2003,0	10	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44216	Teruel
2003,0	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50008	Alagón
2003,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50067	Calatayud
2003,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50251	Tarazona
2003,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50272	Utebo
2003,0	59	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50297	Zaragoza
2003,0	12	3	Técnicos y profesionales de apoyo	Hombres	22048	Barbastro
2003,0	5	3	Técnicos y profesionales de apoyo	Hombres	22112	Fraga
2003,0	26	3	Técnicos y profesionales de apoyo	Hombres	22125	Huesca
2003,0	1	3	Técnicos y profesionales de apoyo	Hombres	22130	Jaca
2003,0	3	3	Técnicos y profesionales de apoyo	Hombres	22158	Monzón
2003,0	1	3	Técnicos y profesionales de apoyo	Hombres	22199	Sabiñánigo
2003,0	5	3	Técnicos y profesionales de apoyo	Hombres	44013	Alcañiz
2003,0	1	3	Técnicos y profesionales de apoyo	Hombres	44025	Andorra
2003,0	6	3	Técnicos y profesionales de apoyo	Hombres	44216	Teruel
2003,0	1	3	Técnicos y profesionales de apoyo	Hombres	50008	Alagón
2003,0	1	3	Técnicos y profesionales de apoyo	Hombres	50025	Almunia de Doña Godina (La)
2003,0	2	3	Técnicos y profesionales de apoyo	Hombres	50067	Calatayud
2003,0	9	3	Técnicos y profesionales de apoyo	Hombres	50089	Cuarte de Huerva
2003,0	1	3	Técnicos y profesionales de apoyo	Hombres	50095	Ejea de los Caballeros
2003,0	2	3	Técnicos y profesionales de apoyo	Hombres	50163	María de Huerva
2003,0	1	3	Técnicos y profesionales de apoyo	Hombres	50182	Muela (La)
2003,0	4	3	Técnicos y profesionales de apoyo	Hombres	50219	Puebla de Alfindén (La)
2003,0	8	3	Técnicos y profesionales de apoyo	Hombres	50272	Utebo
2003,0	206	3	Técnicos y profesionales de apoyo	Hombres	50297	Zaragoza
2003,0	4	3	Técnicos y profesionales de apoyo	Hombres	50298	Zuera
2003,0	5	3	Técnicos y profesionales de apoyo	Mujeres	22048	Barbastro
2003,0	1	3	Técnicos y profesionales de apoyo	Mujeres	22112	Fraga
2003,0	8	3	Técnicos y profesionales de apoyo	Mujeres	22125	Huesca
2003,0	2	3	Técnicos y profesionales de apoyo	Mujeres	22130	Jaca
2003,0	2	3	Técnicos y profesionales de apoyo	Mujeres	22158	Monzón
2003,0	1	3	Técnicos y profesionales de apoyo	Mujeres	22199	Sabiñánigo
2003,0	1	3	Técnicos y profesionales de apoyo	Mujeres	44013	Alcañiz
2003,0	8	3	Técnicos y profesionales de apoyo	Mujeres	44216	Teruel
2003,0	1	3	Técnicos y profesionales de apoyo	Mujeres	50025	Almunia de Doña Godina (La)
2003,0	3	3	Técnicos y profesionales de apoyo	Mujeres	50067	Calatayud
2003,0	4	3	Técnicos y profesionales de apoyo	Mujeres	50089	Cuarte de Huerva
2003,0	1	3	Técnicos y profesionales de apoyo	Mujeres	50095	Ejea de los Caballeros
2003,0	1	3	Técnicos y profesionales de apoyo	Mujeres	50182	Muela (La)
2003,0	3	3	Técnicos y profesionales de apoyo	Mujeres	50219	Puebla de Alfindén (La)
2003,0	1	3	Técnicos y profesionales de apoyo	Mujeres	50251	Tarazona
2003,0	2	3	Técnicos y profesionales de apoyo	Mujeres	50252	Tauste
2003,0	5	3	Técnicos y profesionales de apoyo	Mujeres	50272	Utebo
2003,0	110	3	Técnicos y profesionales de apoyo	Mujeres	50297	Zaragoza
2003,0	1	3	Técnicos y profesionales de apoyo	Mujeres	50298	Zuera
2003,0	5	4	Empleados de tipo administrativo	Hombres	22048	Barbastro
2003,0	1	4	Empleados de tipo administrativo	Hombres	22061	Binéfar
2003,0	6	4	Empleados de tipo administrativo	Hombres	22125	Huesca
2003,0	1	4	Empleados de tipo administrativo	Hombres	22130	Jaca
2003,0	2	4	Empleados de tipo administrativo	Hombres	22158	Monzón
2003,0	1	4	Empleados de tipo administrativo	Hombres	44216	Teruel
2003,0	2	4	Empleados de tipo administrativo	Hombres	50008	Alagón
2003,0	1	4	Empleados de tipo administrativo	Hombres	50067	Calatayud
2003,0	2	4	Empleados de tipo administrativo	Hombres	50089	Cuarte de Huerva
2003,0	2	4	Empleados de tipo administrativo	Hombres	50095	Ejea de los Caballeros
2003,0	1	4	Empleados de tipo administrativo	Hombres	50182	Muela (La)
2003,0	8	4	Empleados de tipo administrativo	Hombres	50219	Puebla de Alfindén (La)
2003,0	4	4	Empleados de tipo administrativo	Hombres	50272	Utebo
2003,0	62	4	Empleados de tipo administrativo	Hombres	50297	Zaragoza
2003,0	3	4	Empleados de tipo administrativo	Mujeres	22061	Binéfar
2003,0	3	4	Empleados de tipo administrativo	Mujeres	22112	Fraga
2003,0	16	4	Empleados de tipo administrativo	Mujeres	22125	Huesca
2003,0	2	4	Empleados de tipo administrativo	Mujeres	22130	Jaca
2003,0	3	4	Empleados de tipo administrativo	Mujeres	22158	Monzón
2003,0	1	4	Empleados de tipo administrativo	Mujeres	22199	Sabiñánigo
2003,0	1	4	Empleados de tipo administrativo	Mujeres	44013	Alcañiz
2003,0	9	4	Empleados de tipo administrativo	Mujeres	44216	Teruel
2003,0	1	4	Empleados de tipo administrativo	Mujeres	50089	Cuarte de Huerva
2003,0	1	4	Empleados de tipo administrativo	Mujeres	50182	Muela (La)
2003,0	2	4	Empleados de tipo administrativo	Mujeres	50251	Tarazona
2003,0	2	4	Empleados de tipo administrativo	Mujeres	50272	Utebo
2003,0	130	4	Empleados de tipo administrativo	Mujeres	50297	Zaragoza
2003,0	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22048	Barbastro
2003,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22061	Binéfar
2003,0	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22112	Fraga
2003,0	33	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22125	Huesca
2003,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22130	Jaca
2003,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22158	Monzón
2003,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	22199	Sabiñánigo
2003,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44013	Alcañiz
2003,0	24	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44216	Teruel
2003,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50025	Almunia de Doña Godina (La)
2003,0	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50067	Calatayud
2003,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	50074	Caspe
